Label,Keywords
ham,"['predictive text word', 'coach hot', 'chip fat', 'urgh', 'smells', 'thanks', 'especially', 'duvet']"
ham,"['last night', 'shopping tho', 'wanna meet', 'hiya', 'naughty', 'bought', 'clothes', 'little', 'ready', 'kind', 'time']"
spam,"['82242 hlp 08712317606 msg150p 2rcv', 'im w8in 4utxt rply chat', 'freemsg hi baby wow', 'new cam moby', 'wanna c', 'hot pic', 'chat', 'got', 'fancy']"
ham,"['without success', 'trying', 'reach']"
ham,"['derek done', 'class']"
ham,"['da url cant work one', 'dat day ì_ send', 'v lazy', 'got wat', 'never', 'lei']"
ham,"['never try alone', 'ur heart', 'ur eyes', 'always remember', 'stupid friend', 'take', 'weight', 'tear', 'comes', 'falls', 'share', 'bslvyl']"
ham,"['hey mate', 'mag people', '24th sept', 'talk later', 'spoke', 'û', 'deliver', 'end', 'month']"
ham,"['good week', 'hope', 'checking']"
ham,"['friend tyler literally', 'could get', 'haha', 'asked', 'dubsack']"
ham,"['love pete x x x', 'u fancy meetin', 'cha åð hav', 'quite tired got', 'lil beverage', '3 v', 'hey', '4', 'txt', 'ring', 'meet', 'l8r', 'pist']"
ham,"['dont panic surrender', 'safe trip', 'great']"
ham,"['u like listening songs 2', 'u get stopped', 'get angry', 'u see', 'beloved 3', 'u', 'symptoms', 'love', '1', 'name']"
ham,"['orchard mrt u noe hor', 'book e lesson', 'e pilates', 'sun ah', 'thk mayb', 'thk', 'dun', 'anythin']"
ham,"['something dear', 'read something', 'try', 'exams']"
ham,"['6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms', '1st ur lovely friendship', 'good morning dear', '7 wonders', 'world 7th']"
ham,"['gettin rdy', 'ship comp']"
ham,"['hospital da', 'return home', 'evening']"
ham,"['realise u', 'piss', 'talking', 'someone', 'point', 'read', 'backwards']"
ham,"['think da', 'wil']"
ham,['awake oh']
ham,"['good afternoon', 'police abstract', 'boytoy', 'goes', 'walking', 'day', 'get', 'still', 'wake', 'miss', 'babe']"
ham,"['much u trying', 'get']"
ham,"['come around lt decimal gt pm vikky', 'il come', 'otside nw', 'tht time']"
ham,"['tell', 'address']"
ham,"['world god laughed amp said', 'gm gn ge gn', 'u havnt met', 'honeybee said', 'even god', 'person reading', 'msg moral', 'crack jokes', 'sweetest', 'wait']"
ham,"['lt gt g wifi ipad', 'lt gt g', 'blackberry bold 2', 'buy', 'torch', 'new', 'used', 'let', 'know', 'plus', 'saying']"
ham,"['together', 'thinkin']"
ham,"['hope u r avin', 'big old silver back', 'big kiss', 'hiya hows', 'sunny africa', 'good time', 'going', 'give']"
ham,"['come tomorrow', 'time']"
spam,"['8883 cm po box 4217 london w1a 6zf 16 118p msg rcvd', 'try chit', 'wanna', 'laugh', 'chat', 'mobile', 'logon', 'txting', 'word', 'send']"
ham,['cha quiteamuzing thatåõscool babe']
ham,"['u know', 'omg', 'ate']"
spam,"['å 1000call 09071512432 b4 300603t csbcm4235wc1n3xx', '2nd attempt', 'maxå 7', 'contact u', 'u', 'urgent', 'callcost150ppmmobilesvary', '50']"
ham,[]
ham,"['abt 4 rows behind ì_', 'directly behind']"
spam,"['125gift guaranteed free entry 2 100 wkly draw txt music', 'congratulations ur awarded 500', 'cd vouchers', '87066']"
spam,"['contract mobile 11 mnths', 'double mins text', 'text yes', 'latest motorola', 'nokia etc', 'orange tariffs', 'free', 'callback', 'remove', 'records']"
spam,"['cs po box 434 sk3 8wp 150 ppm 18', '000 cash await collection sae', 'complimentary 4 ibiza holiday', 'call 09066350750', 'urgent', 'landline', '10']"
ham,['plans yet']
ham,"['lt gt th', 'really shocking bt', 'hmm njan vilikkam', 'next month', 'ws al', 'hi', 'engagement', 'fixd', 'know', 'sudn']"
ham,"['maths one day one chapter', 'one month', 'course', 'finish']"
ham,"['unless u chop', 'back ur', 'wow', 'think', 'common', 'take', 'freak']"
spam,"['å 250 wkly shopping spree txt', 'com custcare 08715705022', 'ur chance', '1x150p wk', 'txt', 'win', 'shop', '80878', 'c', 'www', '2']"
ham,"['noooooooo please', 'last thing', 'need', 'stress', 'life', 'fair']"
spam,"['looking 2 make contact', 'secret admirer', 'r reveal', 'thinks ur', 'u', 'find', 'special', 'call', '09065171142', 'stopsms', '08718727870150ppm']"
spam,"['30pp txt 1st 5free', 'u like fun', 'look sex', 'text mtalk', 'å 1', '50 increments', 'uk guys', 'uk', 'mila', 'age23', 'blonde', 'new', '69866', '18', 'help08718728876']"
ham,"['take care', 'see', 'swing', 'bit', 'got', 'things', 'firsg']"
ham,"['happy new year', 'legal advice', 'hope everything', 'love ya', 'wanted', 'wish', 'talk', 'gary', 'split', 'person', 'make', 'trip', 'ptbo', 'good', 'babe']"
ham,"['finished work yet', 'something']"
ham,"['come wherever u call', 'come tomorrow', 'tomorrow', 'going', 'theatre', 'tell']"
spam,"['box39822 w111wx å 1', 'well done england', 'official poly ringtone', 'txt eng stop', 'yer mobile', 'text tone', 'colour flag', 'flag', 'get', '84199', 'opt', '50']"
ham,"['number like', 'right', 'wasnt', 'phoned', 'someone']"
ham,"['wun b angry', 'msg u aft', 'come home tonight', 'ok']"
ham,"['see ya soon', 'good time', 'bit different', 'nice', 'something', 'weekends', 'change']"
ham,"['yo sorry', 'shower sup']"
ham,"['little bit', 'carlos', 'pick', 'swing', 'usf']"
ham,"['full heat pa', 'applyed oil pa']"
ham,"['da right hand side', 'da middle', 'da row', 'da lt', 'stuck']"
ham,"['airtel line', 'laid', 'rest']"
ham,"['u decide wot 2 get 4', 'ill prob jus get', 'voucher frm virgin', 'hi', 'bday', 'sumfing']"
spam,"['subscribe6gbp mnth inc 3hrs 16 stop', '3 hours talk time', '86888 claim', 'freemsg', 'txt', 'call', 'reward', 'use', 'phone', 'txtstop']"
ham,"['r u feeling', 'hey j', 'better']"
ham,"['back til late', 'plan', 'staying', 'night', 'prolly']"
ham,['thanx 4 puttin da fone']
ham,"['campus atm', 'need', '8th', 'could', 'pick', 'hour', 'two']"
ham,"['dun mind goin jazz oso', 'scared hiphop open cant catch', 'went today', 'nvm la', 'oh', 'haha', 'den', 'shld', 'gee', 'kaiez']"
ham,"['managed 5 minutes', 'needed oxygen', 'roller option', 'running', 'might', 'resort']"
ham,"['next lt gt mins', 'live']"
ham,['de asking like']
ham,"['glad', 'talking']"
ham,['wat time ì_ finish']
ham,"['many pending works', 'sorry da', 'gone mad']"
ham,"['much', 'got', 'cleaning']"
ham,"['last nite nearly rang u', 'r u workin hard', 'favourite person today', 'hows', 'sleep', '4', '30']"
spam,"['super sony dvd recorder', 'sunshine quiz', 'text mquiz', 'win', 'canname', 'capital', 'australia', '82277', 'b']"
ham,['ìï called dad oredi']
ham,"['could send', 'would love', 'good', 'think', 'pix', 'see', 'top', 'bottom']"
ham,"['sport shoes anyway', 'late leh', 'nvm', 'going', 'wear']"
ham,"['call later', 'sorry', 'meeting']"
ham,['long fuckin showr']
ham,"['understood n acted upon', 'received']"
ham,"['finally came', 'fix', 'ceiling']"
ham,"['presnts always bcz u cant mis love', 'jeevithathile irulinae neekunna prakasamanu sneham', 'prakasam ennal prabha', 'u need', 'love got', 'dont mis', 'mns prabha']"
ham,"['u finish dinner already', 'jus finish blowing', 'hair']"
ham,"['bus', 'love']"
ham,"['dollar store', 'lol', 'knew', 'saw']"
spam,"['guaranteed å 1000 cash', 'å 5000 prize', 'customer service representative', '0800 169 6031', 'please call', '10am', '9pm']"
spam,"['match please call 08712300220 quoting claim code 7684 standard rates apply', 'todays voda numbers ending', 'å 350 reward', '7634', 'selected', 'receive']"
ham,"['sunday holiday', 'saturday', 'difficult']"
ham,"['everybody', 'fun', 'evening', 'miss']"
ham,"['got hella gas money', 'grand nature adventure', 'little bit', 'want', 'go', 'galileo']"
ham,"['meeting', 'call', 'later']"
ham,"['oh wow thats gay', 'firmware update help']"
ham,"['move', 'morphine']"
ham,"['din c ì_', 'come', 'yup', 'cut', 'hair']"
ham,"['k k pa', 'lunch aha']"
ham,"['first time u use', 'oh ho', 'type', 'words']"
ham,"['captain vijaykanth', 'captain tv', 'comedy', 'drunken']"
ham,"['guess god', 'hold right', 'course', 'got']"
ham,"['hide anythiing', 'keeping distance']"
ham,['havent']
spam,"['com call 08717509990 poly true pix ringtones games six downloads', 'mobile content', 'ripped', 'get', 'www', 'clubmoby', '3']"
ham,"['din lock', 'sorry', 'keypad']"
ham,"['u got', 'persons story']"
ham,"['come chennai', 'planning']"
spam,"['network mins half price line rental camcorder reply', 'video phone 750 anytime', 'reply', 'call 08000930705', 'tried', 'contact', 'offer']"
ham,"['god created gap btwn ur fingers', 'dat sum1 vry special', 'holding ur hands', 'plz dont ask', 'much gap', 'created', 'fill', 'gaps', 'legs']"
ham,"['okay', 'going', 'sleep', 'later']"
ham,"['atm sms pin thru email', 'sensitive information like passwords', 'sib never asks', 'never share', 'please protect', 'e', 'threats', 'password', 'anybody']"
ham,"['goverment expects us', 'aftr decades', 'finally', 'happened', 'beer', 'cheaper', 'petrol', 'drink', 'drive']"
spam,"['å 400 xmas reward', 'å 400 reward', 'loyal mobile customers', 'randomly picked', 'call 09066380611', 'waiting', 'computer', 'receive']"
ham,['r e meeting tmr']
ham,"['lol yes', 'add', 'spice', 'day']"
ham,"['great day', 'hope']"
ham,"['prasanth ettans mother passed away last night', 'pray', 'family']"
ham,"['work something', 'k']"
spam,"['48922 expires 21 11 04', 'call 08718738002 identifier code', '2003 account statement', 'shows 800 un', 'private', 'redeemed', 'points']"
ham,"['contains cancer causing age', 'drink appy fizz', 'great doctor', 'message', 'india', '1']"
ham,"['cant pick', 'phone right', 'pls send', 'message']"
ham,"['call', 'tell', 'infront']"
ham,"['ok', 'prob']"
ham,"['genus second k', 'ladies first']"
ham,"['yes please', 'swimming']"
ham,"['going robinson already', 'mum']"
ham,['ok set let u noe e details later']
ham,['tel software name']
ham,"['print outs da', 'send']"
ham,"['im realy soz imat', 'mums 2nite', '2moro']"
ham,"['god said', 'another idiot', 'born', 'oh']"
ham,"['didnt get ur full msg', 'sometext', 'missing', 'send']"
ham,"['cash tomorrow', 'probably', 'almost', 'gas', 'get']"
spam,"['customer service announcement', 'please call 07099833605', 'recently tried', 'make', 'delivery', 'unable', 'schedule', 'ref', '9280114']"
ham,"['forgot 2 ask ì_', 'want 2 write smth', 'da present lei', 'smth', 'card', 'ìï', 'sign']"
ham,"['leaving', 'house']"
spam,"['com text stop', 'stop 150p text', 'hi babe', 'saturday night', 'sp visionsms', 'r u', 'u', 'chloe', 'smashed', 'great', 'weekend', 'missing']"
ham,"['ìï ready', 'call']"
ham,"['iriver 255', '128 mb', 'wewa', '130']"
ham,"['good thing', 'getting', 'connection', 'bw']"
ham,"['sry da', 'jst nw', 'came', 'home']"
ham,"['lemme know', 'cool', 'night', 'around']"
ham,"['staying', 'town']"
ham,"['haha yeah', '2 oz', 'kind', 'shitload']"
ham,"['u get paid', 'ok u', 'take', 'shopping']"
ham,"['world calls', 'life means', 'world', 'life', 'lot', 'love', 'people', 'friends', 'call', 'ge']"
ham,"['like lt gt mins', 'alright', 'bring', 'see']"
ham,"['pls dont play', 'others life']"
ham,"['eatin', 'lunch']"
ham,"['one day', 'hmmm', 'give']"
ham,"['try', 'g', 'decided', 'head']"
ham,"['ok', 'prob']"
ham,"['surly ill give', 'coming', 'review']"
ham,"['capital never complete', 'march ending', 'ready', 'call', 'sure', 'problem', 'far', 'work', 'ladies']"
ham,"['pls dnt forget', 'pls convey', 'birthday wishes', 'birthday shijas', 'pls', 'tessy', 'favor', 'nimya', 'today']"
ham,"['food preferably pap', 'pls give', 'give', 'slowly', 'loads', 'sugar', 'take', 'hour', 'water']"
spam,"['000 bonus caller prize', '02 09 03', 'å 2', '2nd attempt', 'call 0871', '9758 box95qu', 'urgent', 'mobile', '07808726822', 'awarded', 'contact', '872']"
ham,"['gets used', 'guy', 'dumb', 'realize']"
ham,"['okey dokey', 'û', 'bit', 'sorting', 'stuff']"
ham,"['da', 'whats', 'plan']"
ham,['yes fine']
spam,"['exciting prizes soon', 'ur mobile', 'visit www', 'win', 'winner', 'mr', 'foley', 'ipod', 'keep', 'eye', '82050', 'co', 'uk']"
ham,"['new mobile', 'liked']"
ham,['anytime']
ham,"['deep contented sigh', 'mmmmmmm snuggles', 'fucking love', 'barely stand', 'whispers', 'much']"
ham,"['say got', 'yar', 'error']"
ham,['hey anyway']
ham,"['old airport rd lor', 'cant thk', 'anything else', 'b bathing', 'dog later', 'wow', 'healthy']"
ham,"['family booking tour package', 'wif']"
ham,"['say bold', 'torch later', 'one torch', '2bold']"
ham,"['haha awesome', 'might need', 'doin tonight', 'take']"
ham,"['anyway enjoy wit ur family wit 1st salary', 'knw u vl giv', 'ok thanks kano', 'ya']"
ham,"['tot u reach long ago liao', 'u 2', 'huh', 'slow', 'days', '4', 'leh']"
ham,"['thats cool princess', 'hot sticky cum', 'cover', 'face']"
ham,"['big brother û', 'really scraped', 'social misfits', 'barrel', 'shower']"
ham,"['dun haf enuff', 'go check', 'tell ì_', 'oops', 'thk']"
ham,"['8 min', 'go', 'lunch']"
ham,"['ur cell', 'whole day', 'isnt good', 'call tomorrow', 'u switch', 'u', 'hey', 'happened', 'care', 'give']"
ham,"['addie amp', 'get home', 'k', 'art']"
ham,"['great semester', 'uncles', 'atlanta', 'wish', 'guys']"
ham,"['u go home liao den confirm w', 'still sleepin', 'aiyo', 'lesson', 'early', 'haha', 'okie', 'lor']"
ham,"['tell ì_ smth', 'ì_ like number', 'forgot', 'sections', 'clearer']"
ham,"['u dun wan', 'anything lor', 'yup', 'ok']"
ham,"['still awake', 'loving kiss', 'home', 'love']"
ham,"['cake tasts lush', 'hello peach']"
spam,"['1st get ur games settings', 'get rayman golf 4 free', 'o2 games arcade', 'press 0 key', 'free game', 'reply post', 'save activ8', 'arcade', 'termsapply']"
ham,"['place later tonight', 'minor shindig', 'interested']"
ham,"['jason says', 'cool', 'pick', 'place', 'like', 'hour']"
spam,"['get extra free mins texts', 'latest camera video phones', 'mobile 10 mths', 'keep ur', 'text yes', 'free', 'update', 'number', 'call']"
ham,"['send free sms', 'career tel', 'added u', 'lt gt', 'sms', 'contact', 'indyarocks', 'com', 'remove', 'phonebook']"
ham,['reached already']
ham,"['dont know ask', 'nothing problem', 'brother', 'thing', 'told']"
ham,"['eng rocking', 'k', 'ashes']"
ham,"['wat time r ì_ going', 'xin', 'hostel']"
ham,"['great amp successful day', 'good morning', 'dear shijutta']"
spam,"['chance 2 win orig arcade game console', 'uk games 4 terms settings', 'buy space invaders 4', 'std wap charge', 'games arcade', 'press 0', 'see o2', 'co', 'purchase']"
ham,"['oh k', 'placement', 'ah']"
ham,"['first offense', 'possession', 'especially']"
ham,"['heard tht vinobanagar violence hw', 'hw abt dvg cold', 'hw ru', 'driving even', 'many reasons', 'called bbd', 'nt', 'thts', 'chikku', 'condition', 'problem']"
ham,"['ur past history u need', 'exact day u ovulate', 'know u r worried', 'pls pls dont fret', 'pls relax', 'test yesterday', 'get 2u', 'know', 'bought', 'something', 'lets', '2', '3wks', 'also', 'anything', 'tell']"
ham,"['u want', 'pizza']"
ham,"['keep seeing weird shit', 'actually reasonable', 'bein', 'woah', 'realising', 'oh']"
ham,"['happy returns', 'happy birthday', 'many', 'day', 'wish']"
ham,"['ya', 'nice', 'ready', 'thursday']"
ham,"['hospital da', 'return home', 'evening']"
ham,"['thinking', 'u', 'x']"
spam,"['call 09061221066 fromm landline', 'delivery within 28 days', 'sipix digital camera', 'camera', 'awarded']"
ham,"['tot u say', 'still dun believe', 'orh']"
ham,"['put', 'sign', 'choose', 'number', 'pin', 'show', 'right']"
ham,"['wish every second', 'next second', 'hides thousands', 'gud n8', 'ur life', 'life', 'beauty', 'secrets', 'wonderful']"
ham,"['take care c u soon', 'bday drinks 2 nite', 'thanx u darlin', 'im cool thanx', '2morrow', 'xxx']"
ham,"['get back like', 'get gas', 'maybe leave', 'credit card', 'still', 'told']"
spam,"['weeks new tones include', 'axel f 2', 'mob tones', 'weekly cool', 'crazy frog', 'lonely 3', 'black eyed', 'dont p', 'ready', 'download', '1', 'akon', 'info', 'n']"
ham,"['glad g wasted', 'well boy', 'night', 'applebees', 'nothing']"
spam,"['best ever cash give away', 'uk dear welcome', 'get lots', 'cash', 'uk', 'cashbin', 'co', 'weekend', 'www', 'got', 'biggest']"
ham,"['go look 4 u', 'u wan', 'ok lor']"
ham,"['u wan 2 haf lunch', 'da canteen']"
ham,"['always find time', 'add years', 'surely adds', 'ur years', 'gud ni8', 'swt dreams', 'make life', 'life', 'stressfull', 'laugh', 'may']"
ham,"['kappa guys numbers', 'looks like', 'hey', 'wrong', 'one', 'still', 'phone', 'want', 'text', 'see', 'around']"
spam,"['å 2000 prize guaranteed', 'mobile number', 'call 09061790121', 'land line', 'claim 3030', 'valid 12hrs', 'urgent', 'awarded', '150ppm']"
spam,"['draw 4 å 100 cash', 'enter u in2', 'new us president', 'thanks 4', 'continued support', 'txt ans', 'question', 'week', 'name', '80082']"
ham,"['pain meds says everything', 'doc gave', 'home', 'fine']"
ham,"['ì price 4 ì 2 bedrm', 'ì', '140 ard', 'ìä rest', 'ard 180', 'least', '900']"
ham,['lovely night xxx']
ham,"['prepare', 'pleasured']"
ham,"['technical support', 'providing assistance', 'us customer', 'hi', 'call', 'email']"
ham,"['cup stop', 'text', 'way', 'work', 'bus']"
ham,"['radio show', 'whens']"
spam,"['87239 customer services 08708034412', 'unique user id', 'removal send stop', '1172']"
ham,"['still available though', 'sure']"
ham,"['watever relation u built', 'remains atlast iz lonlines', 'lotz n lot memories', 'dis world', 'thing', 'feeling']"
ham,"['goodnite shame u neva came', 'c ya gailxx', 'cheers lou', 'yeah']"
ham,"['money da', 'hi', 'got']"
ham,"['send free sms', 'lt gt', 'contact list', 'great place', 'visit fullonsms', 'fullonsms', 'hi', 'mobile', 'added', 'www', 'com', 'people']"
ham,"['wat time u coming later lor', 'u tell', 'ok']"
ham,"['u repeat e instructions', 'e road name', 'ur house', 'wat']"
ham,"['many people seems', 'till life ends', 'first sight', 'last sight', 'remain special', 'till', 'special', 'maintain', 'sh', 'jas']"
ham,"['quite lor', 'dun tell', 'get complacent', 'wait']"
ham,"['sorry completely forgot', 'pop em round', 'week', 'still']"
ham,"['beautiful girl ive ever seen', 'u r', 'baby come', 'common room', 'c']"
ham,"['denis want alone time', 'join denis', 'cant see', 'mina']"
